index,filename,label1,score1,label2,score2,label3,score3
839,카페_고양이똥 브런치_3.jpg,korean palace,0.2563,restaurant,0.2366,gallery,0.2333
840,카페_노티스_1473.jpg,harbor,0.2496,ocean coastline,0.2269,palace,0.2219
841,카페_노티스_1474.jpg,observation tower,0.2553,restaurant,0.2445,alley,0.2407
842,카페_대구수목원 카페_1986.jpg,restaurant,0.2491,bakery shop,0.2445,pub,0.2283
843,카페_대구수목원 카페_1988.jpg,bakery shop,0.2611,restaurant,0.2054,traditional market,0.1996
844,카페_대연골목_1840.jpg,korean palace,0.2447,stage theater,0.2104,palace,0.2062
845,카페_데이지브런치카페_537.jpg,restaurant,0.2454,korean palace,0.2068,pub,0.2022
846,카페_라메르베이커리카페_1071.jpg,bakery shop,0.3049,gallery,0.2117,restaurant,0.2083
847,카페_라메르베이커리카페_1072.jpg,river,0.2376,restaurant,0.2277,pub,0.218
848,카페_라몽드브런치카페_1923.jpg,korean palace,0.2324,museum,0.2238,zoo,0.2156
849,카페_레드브릿지_555.jpg,palace,0.2222,pub,0.2191,stadium,0.216
850,카페_레드브릿지_556.jpg,bakery shop,0.2416,restaurant,0.2285,observation tower,0.2039
851,카페_매화마름_1079.jpg,korean palace,0.32,Buddhist temple,0.266,palace,0.2513
852,카페_메이드림_1068.jpg,botanical garden,0.2661,korean palace,0.2462,forest,0.2446
853,카페_메이드림_1069.jpg,forest,0.2362,zoo,0.2313,museum,0.225
854,카페_메이드림_1070.jpg,restaurant,0.2277,Buddhist temple,0.2273,department store,0.2237
855,카페_몬떼델피노_558.jpg,restaurant,0.27,movie theater,0.2501,pub,0.2312
856,카페_바다보다_1086.jpg,stage theater,0.2911,movie theater,0.2761,korean palace,0.2318
857,카페_바다보다_1087.jpg,zoo,0.2064,traditional market,0.2003,harbor,0.1998
858,카페_바다보다_1088.jpg,river,0.2049,zoo,0.1969,gallery,0.1928
859,카페_발리다_450.jpg,stage theater,0.2331,festival,0.2208,gallery,0.2155
860,카페_발리다_451.jpg,stage theater,0.24,gallery,0.2246,festival,0.2219
861,카페_발리다_452.jpg,festival,0.2385,stage theater,0.2329,gallery,0.2237
862,카페_브런치가든 계양구청점_1040.jpg,restaurant,0.2271,bakery shop,0.1977,traditional market,0.1969
863,카페_브런치위치_522.jpg,restaurant,0.2248,bakery shop,0.2096,pub,0.2084
864,카페_브런치위치_523.jpg,street,0.2367,department store,0.2335,alley,0.2332
865,카페_브런치카페 이안_1530.jpg,restaurant,0.2435,bakery shop,0.2146,pub,0.2143
866,카페_브런치포레_517.jpg,botanical garden,0.2604,restaurant,0.2552,bakery shop,0.2386
867,카페_블루트렁크 오이도거북섬본점_465.jpg,restaurant,0.2265,traditional market,0.218,harbor,0.2107
868,카페_블루트렁크 오이도거북섬본점_466.jpg,traditional market,0.2358,restaurant,0.2181,festival,0.204
869,카페_블루트렁크 오이도거북섬본점_467.jpg,korean palace,0.2623,restaurant,0.2366,traditional market,0.2161
870,카페_비파티세리 공덕점_66.jpg,korean palace,0.3131,Buddhist temple,0.2961,museum,0.2599
871,카페_빌라드파넬_572.jpg,palace,0.2449,fountain,0.2254,restaurant,0.2169
872,카페_스노잉클라우드_1484.jpg,ocean coastline,0.2186,harbor,0.2185,restaurant,0.2115
873,카페_스노잉클라우드_1486.jpg,gallery,0.2488,museum,0.2263,harbor,0.2222
874,카페_앵커커피로스터즈_474.jpg,bakery shop,0.2249,restaurant,0.2168,harbor,0.2111
875,카페_어반브런치_501.jpg,bakery shop,0.2254,restaurant,0.2251,pub,0.2096
876,카페_엠클리프_982.jpg,observatory,0.2466,observation tower,0.2466,stadium,0.2423
877,카페_오라카페&브런치_1043.jpg,restaurant,0.2306,bakery shop,0.2091,pub,0.2006
878,카페_인더매스 삼덕_1932.jpg,restaurant,0.2221,street,0.2163,festival,0.2152
879,카페_인더매스 삼덕_1933.jpg,restaurant,0.2496,pub,0.2318,korean palace,0.2138
880,카페_인더매스 삼덕_1934.jpg,restaurant,0.2452,pub,0.2385,korean palace,0.2266
881,카페_지금이곳_1059.jpg,pub,0.2206,restaurant,0.2,river,0.1914
882,카페_지금이곳_1060.jpg,observation tower,0.2533,observatory,0.2409,korean palace,0.2173
883,카페_지금이곳_1061.jpg,korean palace,0.2849,Buddhist temple,0.2633,restaurant,0.2344
884,카페_차덕분_975.jpg,Buddhist temple,0.2073,korean palace,0.2044,gallery,0.2038
885,카페_차덕분_976.jpg,restaurant,0.234,observation tower,0.2327,harbor,0.227
886,카페_차덕분_977.jpg,department store,0.2445,korean palace,0.2322,palace,0.224
887,카페_칠암사계_1545.jpg,restaurant,0.2407,museum,0.2367,gallery,0.2362
888,카페_칠암사계_1546.jpg,korean palace,0.2119,movie theater,0.2108,department store,0.2103
889,카페_카페 메르디_985.jpg,department store,0.2629,museum,0.2429,movie theater,0.2346
890,카페_카페 메르디_986.jpg,restaurant,0.2027,fountain,0.1936,festival,0.1918
891,카페_카페109하우스_987.jpg,korean palace,0.2446,trail,0.2441,alley,0.2434
892,카페_카페109하우스_988.jpg,festival,0.2095,harbor,0.2078,amusement park,0.2075
893,카페_카페385_1460.jpg,bakery shop,0.2557,restaurant,0.2297,traditional market,0.2206
894,카페_카페385_1461.jpg,restaurant,0.2497,river,0.2367,fountain,0.2358
895,카페_카페윤_1454.jpg,observation tower,0.2431,gallery,0.2341,ocean coastline,0.2294
896,카페_카페윤_1455.jpg,restaurant,0.2168,ocean coastline,0.2132,harbor,0.2101
897,카페_카페윤_1456.jpg,stadium,0.252,museum,0.2433,korean palace,0.2424
898,카페_카펠라_1901.jpg,gallery,0.2045,observatory,0.2033,stage theater,0.2027
899,카페_코스모40_1058.jpg,stadium,0.2384,stage theater,0.2372,gallery,0.2368
900,카페_쿠타팜테라스 브런치카페_1496.jpg,restaurant,0.2501,korean palace,0.2385,festival,0.2084
901,카페_쿠타팜테라스 브런치카페_1497.jpg,restaurant,0.2553,korean palace,0.2345,bakery shop,0.2172
902,카페_토크라피_969.jpg,bakery shop,0.2582,pub,0.2328,restaurant,0.2275
903,카페_토크라피_970.jpg,bakery shop,0.2259,restaurant,0.2232,pub,0.2123
904,카페_토크라피_971.jpg,pub,0.2116,bakery shop,0.2061,restaurant,0.2017
905,카페_티아이티에프_1956.jpg,korean palace,0.2407,restaurant,0.2365,bakery shop,0.2307
906,카페_티아이티에프_1957.jpg,korean palace,0.2618,museum,0.2432,alley,0.2422
907,카페_티아이티에프_1958.jpg,korean palace,0.2999,traditional market,0.2416,department store,0.2412
908,카페_파이브어클락_472.jpg,bakery shop,0.2254,restaurant,0.2097,gallery,0.2067
909,카페_포레스트아웃팅스 일산본점_542.jpg,restaurant,0.2523,forest,0.2458,korean palace,0.2455
910,카페_하이바다_996.jpg,ocean coastline,0.2382,restaurant,0.231,harbor,0.2287
911,카페_하이바다_997.jpg,festival,0.2233,traditional market,0.2209,restaurant,0.2153
912,카페_하이바다_998.jpg,korean palace,0.2528,restaurant,0.2446,amusement park,0.2342
913,카페_헤이든신씨어_1550.jpg,river,0.2597,fountain,0.2434,waterfall,0.2271
914,칼국수_골목손칼국수_1829.jpg,korean palace,0.2625,bakery shop,0.2614,restaurant,0.2524
915,커피전문점_골목사이_915.jpg,observation tower,0.2394,alley,0.2273,korean palace,0.2235
916,커피전문점_골목사이_916.jpg,korean palace,0.29,restaurant,0.276,bakery shop,0.2674
917,커피전문점_그린홀리데이_1075.jpg,restaurant,0.2271,pub,0.2068,harbor,0.2044
918,커피전문점_배곧아띠_460.jpg,restaurant,0.2519,bakery shop,0.2394,gallery,0.2216
919,커피전문점_뻘다방_966.jpg,festival,0.231,traditional market,0.2282,harbor,0.2204
920,커피전문점_뻘다방_967.jpg,restaurant,0.2302,bakery shop,0.2247,pub,0.2147
921,커피전문점_뻘다방_968.jpg,restaurant,0.2312,bakery shop,0.2128,pub,0.21
922,커피전문점_웨이브온커피_1445.jpg,harbor,0.2269,ocean coastline,0.2249,restaurant,0.2212
923,커피전문점_웨이브온커피_1447.jpg,restaurant,0.2435,ocean coastline,0.2254,harbor,0.2218
924,커피전문점_해밀화_456.jpg,korean palace,0.26,restaurant,0.2556,bakery shop,0.2339
925,테마파크_강화루지_1265.jpg,korean palace,0.268,city park,0.2227,observation tower,0.2217
926,테마파크_강화루지_1267.jpg,amusement park,0.218,festival,0.215,trail,0.2045
927,테마파크_농협안성팜랜드_800.jpg,trail,0.2354,korean palace,0.2314,gallery,0.2288
928,테마파크_니지모리스튜디오_822.jpg,korean palace,0.2533,alley,0.2474,street,0.2435
929,테마파크_니지모리스튜디오_823.jpg,amusement park,0.2624,city park,0.2375,korean palace,0.2363
930,테마파크_두리랜드_812.jpg,department store,0.2428,bakery shop,0.241,gallery,0.2282
931,테마파크_두리랜드_813.jpg,department store,0.2085,museum,0.2084,gallery,0.2058
932,테마파크_두리랜드_814.jpg,harbor,0.243,museum,0.2415,traditional market,0.2356
933,테마파크_런닝맨 인사동점_299.jpg,zoo,0.2248,stage theater,0.2206,gallery,0.2166
934,테마파크_롯데월드 어드벤처 부산_1716.jpg,amusement park,0.2409,festival,0.2345,stage theater,0.2321
935,테마파크_롯데월드 어드벤처 부산_1717.jpg,korean palace,0.2318,palace,0.1875,gallery,0.1857
936,테마파크_롯데월드 어드벤처 부산_1718.jpg,stage theater,0.2591,festival,0.2194,forest,0.2083
937,테마파크_루덴시아_827.jpg,korean palace,0.251,amusement park,0.2335,traditional market,0.2297
938,테마파크_루덴시아_828.jpg,korean palace,0.2552,restaurant,0.2538,traditional market,0.2415
939,테마파크_루덴시아_829.jpg,korean palace,0.2235,amusement park,0.2079,stage theater,0.2063
940,테마파크_마이랜드_1283.jpg,amusement park,0.2783,zoo,0.2496,palace,0.234
941,테마파크_마이랜드_1284.jpg,amusement park,0.2694,festival,0.245,zoo,0.2258
942,테마파크_마이랜드_1285.jpg,korean palace,0.2333,street,0.2243,alley,0.2232
943,테마파크_매직아일랜드_307.jpg,observation tower,0.2547,korean palace,0.2291,palace,0.2267
944,테마파크_매직아일랜드_308.jpg,korean palace,0.2838,city park,0.2506,amusement park,0.2317
945,테마파크_배미꾸미조각공원_1298.jpg,harbor,0.2391,gallery,0.233,ocean coastline,0.2258
946,테마파크_배미꾸미조각공원_1299.jpg,gallery,0.2401,harbor,0.2331,ocean coastline,0.2329
947,테마파크_배미꾸미조각공원_1300.jpg,fountain,0.2374,city park,0.2195,observatory,0.2182
948,테마파크_법무부 부산솔로몬로파크_1738.jpg,korean palace,0.2374,stage theater,0.2149,gallery,0.2024
949,테마파크_법무부 부산솔로몬로파크_1739.jpg,korean palace,0.253,stage theater,0.2252,palace,0.2232
950,테마파크_봉화산옹기테마공원_303.jpg,trail,0.2408,street,0.2286,gallery,0.2193
951,테마파크_봉화산옹기테마공원_304.jpg,korean palace,0.2889,Buddhist temple,0.2383,city park,0.2382
952,테마파크_봉화산옹기테마공원_305.jpg,korean palace,0.2563,botanical garden,0.2361,amusement park,0.2259
953,테마파크_부산어린이대공원_1724.jpg,botanical garden,0.2531,amusement park,0.2492,stage theater,0.246
954,테마파크_브릭캠퍼스 부산_1744.jpg,stadium,0.282,festival,0.2549,stage theater,0.2506
955,테마파크_브릭캠퍼스 부산_1745.jpg,museum,0.2513,gallery,0.2485,observation tower,0.2222
956,테마파크_뽀로로&타요 콘텐츠 테마파크빌딩 월미_1274.jpg,stage theater,0.2673,amusement park,0.2537,department store,0.2533
957,테마파크_뽀로로&타요 테마파크 월미도점_1307.jpg,museum,0.2571,stage theater,0.2398,amusement park,0.2397
958,테마파크_뽀로로&타요 테마파크 월미도점_1308.jpg,alley,0.2359,museum,0.2309,stage theater,0.2284
959,테마파크_뽀로로&타요 테마파크 월미도점_1309.jpg,stage theater,0.2243,gallery,0.2092,movie theater,0.207
960,테마파크_서울 어린이 대공원 놀이 동산_279.jpg,amusement park,0.2824,city park,0.2457,zoo,0.2395
961,테마파크_서울 어린이 대공원 놀이 동산_280.jpg,amusement park,0.2899,korean palace,0.2537,city park,0.2295
962,테마파크_서울 어린이 대공원 놀이 동산_281.jpg,amusement park,0.2834,korean palace,0.2533,city park,0.2327
963,테마파크_서울대공원_803.jpg,amusement park,0.2321,stage theater,0.2288,museum,0.2187
964,테마파크_서울대공원_804.jpg,korean palace,0.2338,restaurant,0.2131,pub,0.2102
965,테마파크_서울랜드_809.jpg,stage theater,0.2092,korean palace,0.2036,pub,0.2035
966,테마파크_서울어린이대공원_282.jpg,korean palace,0.2806,amusement park,0.2505,stage theater,0.2334
967,테마파크_서울어린이대공원_283.jpg,city park,0.2643,zoo,0.2455,amusement park,0.2398
968,테마파크_서울어린이대공원_284.jpg,korean palace,0.2503,stage theater,0.2246,festival,0.2241
969,테마파크_스머프매직포레스트_296.jpg,stage theater,0.2337,korean palace,0.2327,pub,0.2267
970,테마파크_스카이라인 루지_1728.jpg,trail,0.2375,amusement park,0.2366,zoo,0.2342
971,테마파크_에버랜드_798.jpg,korean palace,0.2411,festival,0.2399,traditional market,0.2345
972,테마파크_용인농촌테마파크_839.jpg,botanical garden,0.2545,city park,0.2453,amusement park,0.2432
973,테마파크_용인농촌테마파크_840.jpg,forest,0.239,korean palace,0.2381,botanical garden,0.237
974,테마파크_용인농촌테마파크_841.jpg,korean palace,0.2729,festival,0.2596,city park,0.2478
975,테마파크_원마운트_831.jpg,gallery,0.2117,zoo,0.2079,amusement park,0.2079
976,테마파크_원마운트_832.jpg,korean palace,0.255,amusement park,0.2368,department store,0.2296
977,테마파크_인스파이어 디스커버리 파크_1302.jpg,museum,0.2153,Buddhist temple,0.2143,stage theater,0.2116
978,테마파크_인천공룡월드_1288.jpg,stage theater,0.2234,department store,0.2203,palace,0.2175
979,테마파크_인천대공원_1268.jpg,city park,0.2633,korean palace,0.2613,botanical garden,0.2484
980,테마파크_태종대오션플라잉테마파크_1740.jpg,observation tower,0.2455,ocean coastline,0.2299,harbor,0.2293
981,테마파크_태종대오션플라잉테마파크_1741.jpg,korean palace,0.2557,stage theater,0.2374,palace,0.2356
982,테마파크_태종대오션플라잉테마파크_1742.jpg,observation tower,0.2467,harbor,0.2288,stadium,0.2278
983,테마파크_트릭아이뮤지엄_300.jpg,harbor,0.227,fountain,0.2253,gallery,0.2221
984,테마파크_트릭아이뮤지엄_301.jpg,korean palace,0.2845,department store,0.2409,restaurant,0.228
985,테마파크_파라다이스시티 원더박스_1280.jpg,amusement park,0.2489,stage theater,0.2399,movie theater,0.2267
986,테마파크_파라다이스시티 원더박스_1281.jpg,amusement park,0.2595,gallery,0.2512,stage theater,0.2509
987,테마파크_퍼스트가든_815.jpg,department store,0.2437,city park,0.2418,street,0.2393
988,테마파크_퍼스트가든_817.jpg,botanical garden,0.2867,city park,0.2591,fountain,0.2539
989,테마파크시설_롯데월드어드벤처 부산점 자이언트디거_1751.jpg,department store,0.2455,trail,0.2157,pub,0.2122
990,테마파크시설_어린이대공원 능동숲속의무대_312.jpg,city park,0.2391,stadium,0.2381,stage theater,0.2314
991,테마파크시설_어린이대공원 능동숲속의무대_313.jpg,festival,0.2346,korean palace,0.2338,city park,0.2295
992,테마파크시설_어린이대공원 능동숲속의무대_314.jpg,festival,0.2285,stage theater,0.2134,zoo,0.2117
993,테마파크시설_어린이대공원 팔각당_318.jpg,korean palace,0.3117,Buddhist temple,0.2677,observation tower,0.2593
994,한식_골목보리밥_1385.jpg,restaurant,0.2106,korean palace,0.2047,pub,0.1912
995,한식_골목보리밥_1387.jpg,traditional market,0.2325,restaurant,0.2325,harbor,0.2178
996,한식_골목순대국밥집_1374.jpg,korean palace,0.289,bakery shop,0.2729,restaurant,0.2713
997,한식_연탄골목_911.jpg,restaurant,0.2567,pub,0.2364,bakery shop,0.2342
998,한식_연탄골목_912.jpg,korean palace,0.2611,restaurant,0.2531,bakery shop,0.2521
999,한식_연탄골목_913.jpg,restaurant,0.2469,traditional market,0.2187,bakery shop,0.2106
1000,한식뷔페_골목한식뷔페_1367.jpg,korean palace,0.2618,restaurant,0.2616,bakery shop,0.2461
1001,한식뷔페_골목한식뷔페_1368.jpg,korean palace,0.2476,bakery shop,0.2406,restaurant,0.2139
1002,한식뷔페_골목한식뷔페_1369.jpg,korean palace,0.268,restaurant,0.259,bakery shop,0.2551
1003,"해물,생선_골목안집_1816.jpg",korean palace,0.2518,museum,0.2223,stage theater,0.2209
1004,"해물,생선_골목안집_1817.jpg",restaurant,0.2217,traditional market,0.2209,harbor,0.2108
1005,"해물,생선_골목안채_887.jpg",korean palace,0.2601,restaurant,0.2506,pub,0.2421
1006,"해물,생선_골목안채_888.jpg",korean palace,0.2584,restaurant,0.2311,museum,0.2274
1007,"해물,생선_골목안채_889.jpg",restaurant,0.2353,korean palace,0.2297,gallery,0.2275
1008,"해물,생선_골목쭈꾸미_1825.jpg",restaurant,0.2664,pub,0.2554,bakery shop,0.2551
1009,"해물,생선_골목쭈꾸미_1826.jpg",korean palace,0.2512,restaurant,0.2447,traditional market,0.2431
1010,"해물,생선_오빠가찜해줄께 부산본점_1666.jpg",korean palace,0.2438,restaurant,0.2311,pub,0.2143
1011,"해물,생선_오빠가찜해줄께 부산본점_1667.jpg",korean palace,0.2659,restaurant,0.2507,bakery shop,0.2232
1012,"향교,서당_교동향교_1259.jpg",observation tower,0.2602,Buddhist temple,0.2598,korean palace,0.251
1013,"향교,서당_교동향교_1260.jpg",river,0.2345,trail,0.2269,forest,0.2226
1014,"향교,서당_교동향교_1261.jpg",trail,0.235,Buddhist temple,0.2327,observation tower,0.2323
1015,"향교,서당_동래향교_1704.jpg",korean palace,0.305,Buddhist temple,0.2663,city park,0.2481
1016,"향교,서당_동래향교_1705.jpg",botanical garden,0.2459,observation tower,0.2172,zoo,0.2162
1017,"향교,서당_동래향교_1706.jpg",korean palace,0.2426,museum,0.2255,gallery,0.2164
1018,호수_석촌호수 서호_136.jpg,observation tower,0.2299,harbor,0.2211,korean palace,0.2209
1019,호수_석촌호수 서호_138.jpg,city park,0.2474,korean palace,0.244,festival,0.2417
1020,"호프,요리주점_골목_1803.jpg",korean palace,0.2497,restaurant,0.2312,zoo,0.219
1021,"호프,요리주점_골목_1804.jpg",korean palace,0.2433,restaurant,0.2322,festival,0.215
1022,"호프,요리주점_골목_1805.jpg",festival,0.266,korean palace,0.2456,amusement park,0.2279
